id_venda,data_venda,modelo,categoria,preco_venda,custo,lucro,canal_venda,campanha
2427,2024-10-07 15:58:26,X-700,SUV,221636.53,182003.97,39632.56,Online,
2428,2024-10-07 10:39:43,S-600,Sedan,219115.95,152997.4,66118.55,Showroom,
2429,2024-10-07 17:28:55,S-600,Sedan,202536.84,144083.63,58453.21,Showroom,
2430,2024-10-07 12:13:05,P-900,Pickup,304244.62,199367.46,104877.16,Showroom,
2431,2024-10-08 11:57:06,X-700,SUV,258931.87,189238.43,69693.44,Online,
2432,2024-10-08 15:08:48,S-600,Sedan,200157.94,147559.43,52598.52,Showroom,
2433,2024-10-08 17:07:37,X-700,SUV,243852.92,199747.28,44105.64,Showroom,
2434,2024-10-08 17:46:24,S-400,Sedan,142925.68,109376.59,33549.09,Showroom,
2435,2024-10-09 16:22:27,P-900,Pickup,280281.73,200673.6,79608.13,Parceiros,
2436,2024-10-09 15:20:50,X-700,SUV,239687.99,180745.39,58942.6,Online,
2437,2024-10-09 12:08:15,S-600,Sedan,180945.84,149710.32,31235.51,Showroom,
2438,2024-10-09 12:17:41,X-500,SUV,192463.84,136606.34,55857.5,Showroom,
2439,2024-10-09 16:05:15,X-500,SUV,182132.14,134585.95,47546.19,Online,
2440,2024-10-09 12:35:38,S-400,Sedan,143811.77,112656.81,31154.96,Showroom,
2441,2024-10-09 16:38:46,X-700,SUV,246382.05,187546.1,58835.95,Online,
2442,2024-10-09 19:38:18,S-400,Sedan,151969.81,107606.19,44363.62,Showroom,
2443,2024-10-09 14:49:44,X-500,SUV,172771.38,131675.3,41096.08,Showroom,
2444,2024-10-09 16:01:54,P-800,Pickup,222238.3,158016.53,64221.77,Parceiros,
2445,2024-10-09 14:54:42,S-600,Sedan,199468.4,143745.22,55723.18,Showroom,
2446,2024-10-09 17:56:19,P-800,Pickup,220851.0,169401.85,51449.15,Online,
2447,2024-10-09 11:13:33,X-500,SUV,190131.81,135498.36,54633.46,Showroom,
2448,2024-10-09 17:38:32,X-700,SUV,244923.11,182173.22,62749.89,Showroom,
2449,2024-10-10 09:12:47,S-600,Sedan,184221.94,158988.75,25233.19,Showroom,
2450,2024-10-10 12:25:18,E-2,Elétrico,360682.7,262221.17,98461.53,Showroom,
2451,2024-10-10 14:41:03,X-700,SUV,260079.5,183874.6,76204.9,Online,
2452,2024-10-10 16:50:57,X-500,SUV,185565.66,132053.81,53511.85,Showroom,
2453,2024-10-10 16:50:15,E-1,Elétrico,307465.95,221426.92,86039.03,Online,
2454,2024-10-10 16:31:24,H-300,Hatch,113234.45,96611.18,16623.27,Online,
2455,2024-10-10 11:07:15,S-400,Sedan,139877.62,114495.35,25382.27,Showroom,
2456,2024-10-12 16:31:40,E-2,Elétrico,379382.93,244040.38,135342.56,Parceiros,
2457,2024-10-12 16:38:04,H-300,Hatch,126105.19,88750.13,37355.06,Online,
2458,2024-10-12 13:33:56,H-300,Hatch,121256.08,90403.2,30852.88,Showroom,
2459,2024-10-12 13:00:23,H-300,Hatch,119926.34,90766.61,29159.74,Showroom,
2460,2024-10-12 18:59:20,S-400,Sedan,151313.66,110081.19,41232.47,Online,
2461,2024-10-12 10:08:24,P-900,Pickup,284854.14,207876.73,76977.4,Showroom,
2462,2024-10-12 16:55:53,X-700,SUV,267340.63,189876.58,77464.05,Online,
2463,2024-10-12 16:36:26,X-500,SUV,182646.15,128912.22,53733.93,Online,
2464,2024-10-12 18:23:34,X-700,SUV,241266.29,187394.77,53871.52,Parceiros,
2465,2024-10-12 10:43:11,S-600,Sedan,212588.86,150426.07,62162.8,Online,
2466,2024-10-12 14:48:30,S-400,Sedan,151608.96,111011.2,40597.76,Showroom,
2467,2024-10-12 14:49:04,S-400,Sedan,155927.93,114256.73,41671.2,Showroom,
2468,2024-10-12 18:01:37,S-600,Sedan,222204.81,149213.12,72991.68,Showroom,
2469,2024-10-12 14:04:00,S-400,Sedan,155318.36,113047.5,42270.85,Online,
2470,2024-10-13 14:16:13,X-500,SUV,178974.18,134954.64,44019.53,Online,
2471,2024-10-13 10:02:59,X-700,SUV,248246.05,198850.16,49395.89,Online,
2472,2024-10-13 13:03:50,H-300,Hatch,124799.47,91442.15,33357.32,Online,
2473,2024-10-13 13:25:32,P-900,Pickup,282375.7,213036.4,69339.31,Showroom,
2474,2024-10-13 17:18:40,S-400,Sedan,145907.56,115376.48,30531.08,Showroom,
2475,2024-10-13 15:45:32,E-1,Elétrico,317594.52,221464.62,96129.89,Showroom,
2476,2024-10-14 16:49:26,H-100,Hatch,84797.43,65254.75,19542.68,Showroom,
2477,2024-10-14 16:27:44,S-600,Sedan,211017.4,145025.78,65991.62,Online,
2478,2024-10-14 14:25:05,X-700,SUV,222405.66,186021.52,36384.13,Showroom,
2479,2024-10-14 15:40:34,H-300,Hatch,122022.29,90438.01,31584.29,Showroom,
2480,2024-10-14 15:34:39,H-300,Hatch,117509.45,91903.9,25605.55,Showroom,
2481,2024-10-14 11:09:17,E-2,Elétrico,342733.52,275937.74,66795.78,Showroom,
2482,2024-10-14 15:05:19,P-800,Pickup,219165.11,165397.58,53767.53,Showroom,
2483,2024-10-14 14:05:32,S-600,Sedan,195798.77,140646.62,55152.15,Showroom,
2484,2024-10-14 20:58:13,S-400,Sedan,138594.59,113796.54,24798.05,Showroom,
2485,2024-10-15 14:51:09,H-300,Hatch,122455.28,88850.0,33605.27,Showroom,
2486,2024-10-15 16:34:20,S-400,Sedan,155848.3,113415.39,42432.91,Online,
2487,2024-10-15 15:25:37,H-100,Hatch,87036.87,67852.2,19184.67,Online,
2488,2024-10-15 13:40:48,X-500,SUV,185437.77,135250.87,50186.9,Online,
2489,2024-10-15 16:53:41,H-300,Hatch,128887.42,92048.89,36838.53,Showroom,
2490,2024-10-15 16:43:41,P-800,Pickup,217539.78,162014.02,55525.77,Online,
2491,2024-10-16 18:04:19,X-500,SUV,170788.65,140758.07,30030.57,Showroom,
2492,2024-10-16 15:44:27,H-300,Hatch,116358.22,93604.8,22753.42,Online,
2493,2024-10-16 16:46:54,X-700,SUV,253882.03,188733.22,65148.81,Showroom,
2494,2024-10-16 15:15:03,S-600,Sedan,198434.96,147517.18,50917.78,Showroom,
2495,2024-10-16 12:15:05,H-300,Hatch,120716.74,93210.83,27505.91,Showroom,
2496,2024-10-16 11:59:27,P-800,Pickup,237184.92,179578.97,57605.95,Online,
2497,2024-10-16 18:07:29,H-300,Hatch,118512.8,88848.92,29663.88,Parceiros,
2498,2024-10-16 14:39:38,S-400,Sedan,167762.51,115389.16,52373.35,Online,
2499,2024-10-16 16:03:19,S-400,Sedan,156440.5,115376.88,41063.62,Showroom,
2500,2024-10-17 11:42:47,P-800,Pickup,213079.28,163488.78,49590.5,Showroom,
2501,2024-10-17 17:42:47,S-400,Sedan,138698.08,112993.47,25704.61,Online,
2502,2024-10-17 14:11:07,X-700,SUV,251109.9,178607.76,72502.14,Showroom,
2503,2024-10-18 17:00:45,X-700,SUV,275707.32,184851.47,90855.85,Showroom,
2504,2024-10-18 15:08:44,P-800,Pickup,205663.59,162764.45,42899.14,Parceiros,
2505,2024-10-18 12:00:10,X-500,SUV,175844.29,129718.79,46125.51,Showroom,
2506,2024-10-18 16:31:22,X-500,SUV,193796.16,138284.98,55511.18,Online,
2507,2024-10-18 14:33:33,X-500,SUV,172992.72,137608.46,35384.25,Showroom,
2508,2024-10-18 13:50:52,E-2,Elétrico,338829.95,268930.37,69899.58,Showroom,
2509,2024-10-18 15:46:16,P-800,Pickup,226068.48,174389.6,51678.88,Online,
2510,2024-10-18 14:10:23,H-100,Hatch,93958.33,66794.32,27164.01,Showroom,
2511,2024-10-18 17:08:47,S-600,Sedan,211687.23,148896.12,62791.11,Online,
2512,2024-10-18 18:49:55,H-100,Hatch,94441.84,64263.42,30178.42,Showroom,
2513,2024-10-19 15:17:46,X-500,SUV,177721.74,141555.61,36166.13,Showroom,
2514,2024-10-19 13:56:07,P-900,Pickup,286849.28,212972.78,73876.5,Showroom,
2515,2024-10-19 13:49:57,X-500,SUV,186808.79,132061.56,54747.23,Showroom,
2516,2024-10-19 13:01:21,H-100,Hatch,90935.34,67408.78,23526.55,Showroom,
2517,2024-10-19 14:51:27,S-400,Sedan,149807.01,109145.31,40661.7,Showroom,
2518,2024-10-19 15:17:33,H-300,Hatch,117022.76,90126.73,26896.04,Online,
2519,2024-10-19 17:04:16,X-500,SUV,170992.72,137481.46,33511.26,Online,
2520,2024-10-19 18:45:36,E-1,Elétrico,311249.08,213613.58,97635.5,Online,
2521,2024-10-19 17:40:04,S-400,Sedan,155878.33,115127.68,40750.64,Online,
2522,2024-10-19 13:31:29,E-1,Elétrico,304422.46,223678.86,80743.6,Showroom,
2523,2024-10-19 15:32:23,H-300,Hatch,118606.59,88782.91,29823.67,Showroom,
2524,2024-10-19 14:03:31,P-900,Pickup,278918.01,224959.14,53958.87,Online,
2525,2024-10-19 10:54:36,X-500,SUV,162732.29,128554.43,34177.86,Showroom,
2526,2024-10-20 16:10:23,P-900,Pickup,270309.94,218128.14,52181.8,Showroom,
2527,2024-10-20 14:10:16,S-400,Sedan,163384.19,111941.69,51442.5,Showroom,
2528,2024-10-20 14:49:06,X-700,SUV,251488.46,174232.43,77256.03,Online,
2529,2024-10-20 14:57:36,S-400,Sedan,143727.46,106200.74,37526.72,Online,
2530,2024-10-20 17:43:46,H-100,Hatch,88426.03,71656.29,16769.74,Parceiros,
2531,2024-10-20 14:07:14,H-300,Hatch,127704.48,89540.53,38163.95,Showroom,
2532,2024-10-20 13:47:32,S-400,Sedan,153536.88,115748.84,37788.04,Parceiros,
2533,2024-10-20 15:00:02,X-500,SUV,177114.38,132539.54,44574.84,Showroom,
2534,2024-10-21 14:54:55,H-300,Hatch,110339.87,90884.5,19455.37,Online,
2535,2024-10-21 16:00:15,X-500,SUV,185946.51,135947.95,49998.57,Showroom,
2536,2024-10-21 13:02:30,X-500,SUV,182651.19,132380.31,50270.88,Parceiros,
2537,2024-10-22 17:23:24,E-2,Elétrico,325464.68,260975.38,64489.3,Online,
2538,2024-10-22 12:58:09,X-700,SUV,260934.25,185766.67,75167.58,Showroom,
2539,2024-10-22 15:11:59,X-500,SUV,184609.54,128251.8,56357.74,Showroom,
2540,2024-10-22 18:54:02,S-400,Sedan,151936.52,111525.78,40410.74,Showroom,
2541,2024-10-22 16:35:51,X-700,SUV,251711.77,184323.55,67388.22,Showroom,
2542,2024-10-22 11:58:45,S-400,Sedan,152380.22,113023.96,39356.26,Online,
2543,2024-10-22 15:47:41,X-700,SUV,253861.2,189685.35,64175.86,Showroom,
2544,2024-10-22 13:26:14,X-500,SUV,184805.83,127798.28,57007.55,Showroom,
2545,2024-10-23 19:20:15,P-800,Pickup,219883.88,169633.96,50249.92,Showroom,
2546,2024-10-23 14:26:58,P-900,Pickup,277306.55,212972.69,64333.86,Showroom,
2547,2024-10-23 12:46:20,X-500,SUV,188273.35,138020.72,50252.63,Showroom,
2548,2024-10-23 18:17:52,S-400,Sedan,142849.32,114025.18,28824.13,Showroom,
2549,2024-10-23 10:04:36,X-700,SUV,248268.74,194082.33,54186.41,Showroom,
2550,2024-10-23 13:23:07,S-600,Sedan,200415.63,151030.23,49385.4,Showroom,
2551,2024-10-23 14:32:43,S-600,Sedan,196457.81,153771.8,42686.02,Showroom,
2552,2024-10-24 13:57:03,E-1,Elétrico,270165.46,225205.36,44960.1,Showroom,
2553,2024-10-24 15:11:14,P-800,Pickup,208216.86,171599.39,36617.46,Showroom,
2554,2024-10-24 15:51:33,E-1,Elétrico,317598.44,225005.91,92592.53,Showroom,
2555,2024-10-24 10:02:25,S-400,Sedan,155274.14,113594.74,41679.4,Showroom,
2556,2024-10-24 13:04:56,X-500,SUV,173068.05,131453.97,41614.07,Showroom,
2557,2024-10-25 17:29:55,X-700,SUV,247140.2,188443.26,58696.93,Showroom,
2558,2024-10-25 17:18:49,S-400,Sedan,159379.18,113492.33,45886.85,Showroom,
2559,2024-10-25 09:54:19,P-900,Pickup,273913.71,200580.26,73333.46,Parceiros,
2560,2024-10-25 14:20:05,P-900,Pickup,274345.42,215391.13,58954.28,Showroom,
2561,2024-10-25 14:35:29,X-500,SUV,176244.61,134662.19,41582.43,Showroom,
2562,2024-10-25 14:00:23,X-700,SUV,247844.37,193227.59,54616.78,Showroom,
2563,2024-10-25 13:12:18,S-600,Sedan,203188.37,142535.51,60652.86,Showroom,
2564,2024-10-26 15:36:50,X-700,SUV,248791.83,196571.89,52219.94,Online,
2565,2024-10-26 13:19:47,X-500,SUV,183154.5,140601.79,42552.71,Showroom,
2566,2024-10-26 14:39:15,H-300,Hatch,115062.79,98017.68,17045.12,Showroom,
2567,2024-10-26 17:29:23,H-100,Hatch,98576.05,67721.39,30854.66,Online,
2568,2024-10-26 16:37:31,S-600,Sedan,196332.82,148439.11,47893.71,Online,
2569,2024-10-26 14:49:49,P-900,Pickup,285424.54,223765.67,61658.87,Online,
2570,2024-10-26 15:12:46,E-2,Elétrico,353824.96,275641.86,78183.09,Showroom,
2571,2024-10-26 09:57:34,S-400,Sedan,155120.29,112877.27,42243.02,Parceiros,
2572,2024-10-26 09:48:50,S-600,Sedan,204003.68,151090.31,52913.37,Online,
2573,2024-10-26 11:15:09,X-500,SUV,178655.45,128848.11,49807.34,Showroom,
2574,2024-10-26 14:00:59,S-600,Sedan,198782.63,148487.08,50295.54,Showroom,
2575,2024-10-26 17:26:01,E-2,Elétrico,355109.53,262711.28,92398.25,Showroom,
2576,2024-10-26 12:14:34,E-2,Elétrico,383762.22,261690.71,122071.52,Parceiros,
2577,2024-10-26 16:22:40,S-400,Sedan,164245.38,112668.73,51576.65,Online,
2578,2024-10-27 14:53:44,S-600,Sedan,203499.32,155776.74,47722.58,Showroom,
2579,2024-10-27 18:56:00,X-500,SUV,192234.47,129466.84,62767.62,Online,
2580,2024-10-27 15:21:00,X-700,SUV,259608.53,191938.81,67669.72,Showroom,
2581,2024-10-27 14:48:42,H-300,Hatch,122839.3,91664.26,31175.04,Online,
2582,2024-10-27 12:24:54,E-2,Elétrico,349024.44,260980.45,88043.99,Showroom,
2583,2024-10-27 11:47:46,X-500,SUV,181230.72,133687.88,47542.84,Showroom,
2584,2024-10-27 15:19:06,X-700,SUV,248792.39,186477.88,62314.51,Showroom,
2585,2024-10-27 13:13:33,E-2,Elétrico,348016.29,263535.97,84480.32,Online,
2586,2024-10-27 13:15:26,X-500,SUV,180885.62,131976.14,48909.47,Online,
2587,2024-10-27 15:31:03,X-700,SUV,258095.07,190276.15,67818.93,Parceiros,
2588,2024-10-27 15:09:45,P-900,Pickup,279024.17,210896.02,68128.15,Online,
2589,2024-10-27 15:17:05,H-300,Hatch,105237.39,89621.52,15615.87,Showroom,
2590,2024-10-27 09:02:58,P-900,Pickup,280772.82,206245.78,74527.04,Online,
2591,2024-10-27 10:14:57,P-800,Pickup,235655.91,164339.72,71316.2,Showroom,
2592,2024-10-28 13:54:33,E-2,Elétrico,327582.89,254592.61,72990.28,Online,
2593,2024-10-28 15:26:44,P-800,Pickup,213162.47,158400.58,54761.89,Online,
2594,2024-10-28 15:57:23,S-600,Sedan,207703.74,148986.5,58717.24,Online,
2595,2024-10-28 15:29:47,H-100,Hatch,89488.88,64569.05,24919.83,Parceiros,
2596,2024-10-28 13:05:37,H-300,Hatch,119264.91,87336.76,31928.16,Parceiros,
2597,2024-10-29 14:06:32,S-600,Sedan,185427.01,159181.56,26245.45,Showroom,
2598,2024-10-29 15:08:40,X-500,SUV,181743.77,129360.59,52383.17,Showroom,
2599,2024-10-29 15:52:25,H-300,Hatch,127159.45,89240.73,37918.73,Showroom,
2600,2024-10-29 16:04:37,E-2,Elétrico,342305.05,263651.95,78653.1,Showroom,
2601,2024-10-29 15:36:03,P-900,Pickup,259937.43,223807.32,36130.11,Parceiros,
2602,2024-10-29 14:27:42,X-700,SUV,248663.67,192392.77,56270.9,Online,
2603,2024-10-29 16:08:15,X-500,SUV,185281.22,133910.38,51370.83,Online,
2604,2024-10-29 11:18:16,H-300,Hatch,130901.67,90872.21,40029.46,Showroom,
2605,2024-10-29 13:54:20,H-300,Hatch,124207.53,91952.29,32255.24,Online,
2606,2024-10-29 14:59:51,E-2,Elétrico,367646.2,253667.03,113979.17,Parceiros,
2607,2024-10-29 14:25:44,E-2,Elétrico,301298.19,261813.71,39484.49,Showroom,
2608,2024-10-29 14:53:47,H-300,Hatch,122217.08,90844.0,31373.08,Showroom,
2609,2024-10-29 16:20:20,S-400,Sedan,142676.81,115791.76,26885.05,Showroom,
2610,2024-10-29 16:28:17,S-600,Sedan,199179.69,153345.14,45834.56,Showroom,
2611,2024-10-29 15:14:04,S-600,Sedan,190373.31,147148.62,43224.69,Online,
2612,2024-10-29 10:12:08,S-400,Sedan,159068.16,116196.41,42871.75,Showroom,
2613,2024-10-29 11:49:49,S-400,Sedan,148422.32,111416.36,37005.96,Showroom,
2614,2024-10-30 17:37:06,H-100,Hatch,84435.5,68294.69,16140.81,Showroom,
2615,2024-10-30 14:09:06,E-2,Elétrico,330253.85,272450.37,57803.48,Showroom,
2616,2024-10-30 13:10:28,H-100,Hatch,95545.84,68610.61,26935.23,Parceiros,
2617,2024-10-30 14:29:20,X-700,SUV,255739.52,181311.7,74427.82,Showroom,
2618,2024-10-30 16:26:07,P-800,Pickup,205459.9,164257.68,41202.22,Online,
2619,2024-10-31 13:34:22,S-400,Sedan,152959.83,113709.26,39250.57,Showroom,
2620,2024-10-31 16:49:13,S-400,Sedan,150043.78,115536.56,34507.22,Showroom,
2621,2024-10-31 16:28:19,S-400,Sedan,138200.9,108719.71,29481.19,Online,
2622,2024-10-31 14:29:16,S-600,Sedan,196225.99,145468.74,50757.25,Showroom,
2623,2024-10-31 15:54:07,H-300,Hatch,120062.93,86219.85,33843.08,Parceiros,
2624,2024-11-01 18:05:10,X-500,SUV,191909.04,137977.73,53931.31,Online,
2625,2024-11-01 15:51:43,H-300,Hatch,112360.72,86441.94,25918.78,Parceiros,
2626,2024-11-01 16:19:52,S-400,Sedan,156796.04,115315.9,41480.14,Showroom,
2627,2024-11-01 11:45:44,S-400,Sedan,142299.67,113075.15,29224.52,Showroom,
2628,2024-11-01 20:38:02,P-800,Pickup,220213.04,167884.52,52328.52,Showroom,
2629,2024-11-01 14:13:53,X-500,SUV,188838.1,133255.37,55582.72,Showroom,
2630,2024-11-01 14:54:20,S-400,Sedan,149405.05,112430.54,36974.51,Online,
2631,2024-11-01 15:09:05,H-300,Hatch,116088.29,89729.92,26358.36,Showroom,
2632,2024-11-01 13:45:15,P-800,Pickup,210942.94,164210.37,46732.57,Showroom,
2633,2024-11-01 11:22:25,X-700,SUV,258106.83,187737.73,70369.1,Showroom,
2634,2024-11-01 13:32:03,S-600,Sedan,210790.86,150211.24,60579.62,Showroom,
2635,2024-11-01 15:43:19,X-500,SUV,172511.37,130605.88,41905.49,Online,
2636,2024-11-01 19:16:52,X-700,SUV,214256.0,180584.86,33671.14,Showroom,
2637,2024-11-01 15:11:01,X-500,SUV,192120.06,136511.15,55608.91,Parceiros,
2638,2024-11-01 13:25:54,S-600,Sedan,197473.97,151722.33,45751.64,Online,
2639,2024-11-02 16:28:35,S-400,Sedan,143547.99,109741.26,33806.73,Online,
2640,2024-11-02 15:47:35,S-600,Sedan,206538.93,143127.96,63410.97,Online,
2641,2024-11-02 13:15:06,S-600,Sedan,208803.75,152790.02,56013.73,Showroom,
2642,2024-11-02 16:29:06,S-400,Sedan,158178.54,116026.81,42151.73,Online,
2643,2024-11-02 16:51:50,S-400,Sedan,144965.07,110881.21,34083.86,Showroom,
2644,2024-11-02 18:08:07,X-500,SUV,182374.37,135976.36,46398.01,Parceiros,
2645,2024-11-02 16:00:03,S-400,Sedan,143885.12,115243.62,28641.51,Online,
2646,2024-11-02 13:53:49,X-500,SUV,184723.13,131442.08,53281.05,Online,
2647,2024-11-02 13:14:08,X-500,SUV,184778.4,131900.65,52877.74,Showroom,
2648,2024-11-02 17:12:52,S-400,Sedan,143787.73,107573.22,36214.51,Showroom,
2649,2024-11-02 15:25:23,X-700,SUV,240019.09,177305.84,62713.25,Showroom,
2650,2024-11-02 14:43:40,S-400,Sedan,149414.18,110720.15,38694.03,Online,
2651,2024-11-02 14:41:05,H-300,Hatch,121948.21,90018.68,31929.53,Parceiros,
2652,2024-11-02 11:37:37,X-500,SUV,165500.98,131274.41,34226.56,Showroom,
2653,2024-11-02 18:16:58,S-400,Sedan,147208.36,110174.74,37033.62,Showroom,
2654,2024-11-02 13:52:04,S-400,Sedan,140610.58,119001.42,21609.17,Online,
2655,2024-11-02 12:01:04,S-400,Sedan,141178.28,110421.89,30756.39,Showroom,
2656,2024-11-03 15:12:57,X-700,SUV,252079.24,194453.65,57625.58,Online,
2657,2024-11-03 19:41:28,H-300,Hatch,115799.2,90870.05,24929.15,Showroom,
2658,2024-11-03 14:51:08,P-800,Pickup,210140.33,162596.33,47544.0,Online,
2659,2024-11-03 17:05:57,H-300,Hatch,128820.62,85888.03,42932.58,Online,
2660,2024-11-03 16:54:53,X-500,SUV,182537.54,141398.22,41139.32,Showroom,
2661,2024-11-03 11:51:21,S-600,Sedan,199863.37,146942.19,52921.19,Parceiros,
2662,2024-11-03 16:07:02,X-700,SUV,248086.45,189847.48,58238.98,Showroom,
2663,2024-11-03 15:29:03,S-600,Sedan,207814.75,153749.22,54065.52,Online,
2664,2024-11-03 20:10:59,E-1,Elétrico,335976.74,228584.82,107391.91,Parceiros,
2665,2024-11-03 20:36:27,S-400,Sedan,146514.85,113472.31,33042.54,Showroom,
2666,2024-11-03 16:52:46,H-100,Hatch,90031.43,66211.7,23819.73,Online,
2667,2024-11-03 17:25:31,S-600,Sedan,195465.37,155161.81,40303.56,Online,
2668,2024-11-03 14:01:24,X-700,SUV,248433.92,185126.22,63307.7,Showroom,
2669,2024-11-03 11:43:27,P-800,Pickup,241402.34,160993.61,80408.74,Online,
2670,2024-11-03 14:11:22,X-700,SUV,265443.55,191083.79,74359.75,Online,
2671,2024-11-04 13:13:58,S-400,Sedan,136113.1,115262.6,20850.5,Showroom,
2672,2024-11-04 17:11:17,S-400,Sedan,150790.75,114475.22,36315.53,Showroom,
2673,2024-11-04 15:17:28,S-400,Sedan,170097.22,110459.77,59637.45,Parceiros,
2674,2024-11-04 15:56:09,H-100,Hatch,86877.26,66594.52,20282.74,Showroom,
2675,2024-11-04 17:02:39,S-600,Sedan,203497.48,138882.02,64615.46,Showroom,
2676,2024-11-04 14:39:39,X-500,SUV,184399.46,139303.76,45095.7,Showroom,
2677,2024-11-04 19:15:41,P-800,Pickup,224817.47,164992.5,59824.97,Showroom,
2678,2024-11-04 19:18:31,S-400,Sedan,149557.2,111586.01,37971.19,Showroom,
2679,2024-11-04 13:26:56,P-900,Pickup,278405.73,210094.71,68311.01,Showroom,
2680,2024-11-04 12:35:30,X-500,SUV,168861.22,137655.05,31206.17,Online,
2681,2024-11-04 15:03:05,H-300,Hatch,114562.69,93527.7,21035.0,Parceiros,
2682,2024-11-05 18:17:24,S-400,Sedan,144634.55,113232.97,31401.58,Parceiros,
2683,2024-11-05 15:08:26,S-400,Sedan,154872.04,106737.72,48134.32,Showroom,
2684,2024-11-05 13:12:41,S-600,Sedan,210551.27,146911.73,63639.54,Online,
2685,2024-11-05 16:56:51,P-800,Pickup,217797.21,174844.98,42952.23,Online,
2686,2024-11-05 11:33:15,X-500,SUV,194211.3,137051.18,57160.12,Online,
2687,2024-11-05 16:40:51,E-1,Elétrico,293518.18,241476.24,52041.95,Parceiros,
2688,2024-11-05 13:34:50,S-400,Sedan,148897.14,113392.22,35504.92,Showroom,
2689,2024-11-05 16:01:24,S-400,Sedan,142474.01,107496.64,34977.37,Showroom,
2690,2024-11-05 11:50:45,P-800,Pickup,246981.48,170139.86,76841.62,Online,
2691,2024-11-06 12:22:30,E-1,Elétrico,318346.58,225587.62,92758.96,Showroom,
2692,2024-11-06 13:34:50,P-800,Pickup,224882.82,171044.77,53838.05,Showroom,
2693,2024-11-06 18:31:22,S-600,Sedan,189587.95,158620.39,30967.56,Online,
2694,2024-11-06 17:58:36,S-600,Sedan,201151.52,144097.18,57054.34,Showroom,
2695,2024-11-06 15:32:20,X-700,SUV,259837.92,183079.41,76758.51,Showroom,
2696,2024-11-06 15:24:17,P-900,Pickup,298342.73,215446.88,82895.84,Online,
2697,2024-11-06 14:11:01,S-400,Sedan,148719.66,115323.31,33396.35,Online,
2698,2024-11-06 15:20:38,S-400,Sedan,149978.14,109807.35,40170.79,Showroom,
2699,2024-11-06 19:14:01,S-600,Sedan,209314.79,151253.54,58061.25,Showroom,
2700,2024-11-06 12:57:51,S-600,Sedan,190918.46,148100.1,42818.36,Showroom,
2701,2024-11-06 16:49:17,X-700,SUV,251162.77,192661.5,58501.27,Showroom,
2702,2024-11-06 16:03:51,P-800,Pickup,226738.89,164589.71,62149.18,Online,
2703,2024-11-06 14:30:33,X-500,SUV,185487.43,136136.03,49351.41,Online,
